,EWMA(0.94),GARCH11_h1,EGARCH11_h1,GJR11_h1,HAR_RV_h1
2018-10-23,0.00859691057738557,,,,-0.0009408078085635097
2018-10-24,0.03696591087091641,,,,0.02353516686930565
2018-10-25,0.015875197508982114,,,,0.010387450160671163
2018-10-26,0.014147174205679292,,,,-0.0005607025304759095
2018-10-29,0.008076642314137433,,,,-0.004690531936373116
2018-10-30,0.02189233583939515,,,,0.006003548822889032
2018-10-31,0.02546034745978437,,,,0.003226067156670037
2018-11-01,0.03230489811254092,,,,0.0028745420105983077
2018-11-02,0.03388092439150789,,,,-0.00218010073221539
2018-11-05,0.04024686838619787,,,,0.0006016911509773015
2018-11-06,0.0468766056843542,,,,0.001407613461481133
2018-11-07,0.06444109459487779,,,,0.013229266537937129
2018-11-08,0.025799094702550235,,,,-0.02792038665497354
2018-11-09,0.019833351242608988,,,,-0.009199338856904576
2018-11-12,0.027092514630614017,,,,0.00924443191319102
2018-11-13,0.01830896395734738,,,,0.0021216873218664056
2018-11-14,0.009868708591035474,,,,-0.011972475674720345
2018-11-15,0.018144439248832966,,,,0.007561586868749387
2018-11-16,0.014201841636971774,,,,-0.003154485191350004
2018-11-19,0.027663734021952074,,,,0.010744255013093923
2018-11-20,0.029575126087525855,,,,0.00965049150604988
2018-11-21,0.02194667143857379,,,,0.0005705713614956587
2018-11-23,0.0013979695800678815,,,,-0.025533651031726196
2018-11-26,0.0034344204537526124,,,,0.0021631737256940786
2018-11-27,-0.011507393885867911,,,,-0.006196982133234219
2018-11-28,0.007906090205203081,,,,0.01881949018504872
2018-11-29,-0.012090759064174367,,,,-0.0032823583786556754
2018-11-30,-0.008358451765101998,,,,-0.00031813099703462133
2018-12-03,-0.001974012545073872,,,,0.003915841823129984
2018-12-04,0.02964916812972443,,,,0.03434942041265304
2018-12-06,-0.005167154323562018,,,,-0.0031702867775148524
2018-12-07,0.013667460582377722,,,,0.010699155244913883
2018-12-10,-0.013555167689274117,,,,-0.017063071444637118
2018-12-11,-0.006367269711389151,,,,0.0014508424571263168
2018-12-12,0.0005754729389329805,,,,0.0020211790143787323
2018-12-13,-0.0022771186682662425,,,,-0.006797416971590892
2018-12-14,0.012647242072482134,,,,0.01122746845553535
2018-12-17,0.014197523213092228,,,,0.009109804433151208
2018-12-18,0.0017990696912563442,,,,-0.00481142918042024
2018-12-19,0.011038269926720995,,,,0.0035368749125529175
2018-12-20,0.008896353063629792,,,,0.0002726812248237398
2018-12-21,0.007647107662137387,,,,0.0029811502402907197
2018-12-24,0.010689057493809967,,,,0.012392263515122487
2018-12-26,0.06082394170375907,,,,0.06651215315589162
2018-12-27,-0.00523630309281381,,,,-0.013308286898972344
2018-12-28,0.001628694791737051,,,,-0.005765179138073673
2018-12-31,-0.0013224259448335052,,,,-0.014462158640705214
2019-01-02,0.005855856639737533,,,,0.0015416231843982664
2019-01-03,0.01998672956090375,,,,0.008048502970655125
2019-01-04,0.03510591348736891,,,,0.024468297102623826
2019-01-07,-0.00014854715757106618,,,,-0.01648003682945104
2019-01-08,0.010231433823773894,,,,0.0038290101909182472
2019-01-09,0.007258930070453751,,,,-0.008431986202197816
2019-01-10,0.015605891300221553,,,,0.0030494134260512507
2019-01-11,0.02371836664235899,,,,0.0028945320164575628
2019-01-14,0.03174046041058004,,,,0.0022228569584366586
2019-01-15,0.04181455426613412,,,,0.005577487213226873
2019-01-16,0.03837862200583714,,,,-0.005437200178471602
2019-01-17,0.03716557084590244,,,,-0.005804951950032278
2019-01-18,0.045340218085515666,,,,0.006461567585664907
2019-01-22,0.04579637727968547,,,,0.002165818032909883
2019-01-23,0.03852667501028917,,,,-0.0052102604499086325
2019-01-24,0.03157401263996232,,,,-0.010059866805688655
2019-01-25,0.012709631418464151,,,,-0.02058843952402345
2019-01-28,-0.039612399094329426,,,,-0.048782977997358756
2019-01-29,-0.03515499158315452,,,,0.013422311715479612
2019-01-30,-0.024044911964368587,,,,0.014969847897344318
2019-01-31,-0.026910775678326337,,,,0.006851186325876973
2019-02-01,-0.02328229887823907,,,,0.004688242605152382
2019-02-04,-0.04758767650214718,,,,-0.027535691079267954
2019-02-05,-0.08227858351257353,,,,-0.03214893657120185
2019-02-06,-0.07676986637773794,,,,0.010731092861387459
2019-02-07,-0.06492734646579938,,,,0.014386471850234742
2019-02-08,-0.06340174533939096,,,,0.005190954455424057
2019-02-11,-0.05787485695859537,,,,0.0035696389818310886
2019-02-12,-0.04713892927652699,,,,0.007775379033241783
2019-02-13,-0.053423696431610254,,,,-0.002568505854580419
2019-02-14,-0.051171298659216546,,,,-0.00034362214719887985
2019-02-15,-0.04276642729079265,,,,0.0057860450340249114
2019-02-19,-0.04444031020406952,,,,0.00042865182149849634
2019-02-20,-0.045967786851329254,,,,-0.004853876343921634
2019-02-21,-0.05424457370402409,,,,-0.010998491475010516
2019-02-22,-0.04942224471322369,,,,0.0037666687374129926
2019-02-25,-0.04699446538743504,,,,0.002035635278000991
2019-02-26,-0.044049981156311105,,,,2.8011958851686947e-05
2019-02-27,-0.0458938897631338,,,,-0.00523913677985792
2019-02-28,-0.041355349481513246,,,,0.0014205625574125191
2019-03-01,-0.04903300561193309,,,,-0.010815316605204323
2019-03-04,-0.04850504514153468,,,,0.0006121634631681
2019-03-05,-0.044781944766691104,,,,0.0018737063531378828
2019-03-06,-0.03949858948393442,,,,0.00215138904650998
2019-03-07,-0.03301300353642808,,,,0.005052012975136244
2019-03-08,-0.03359657637955754,,,,-0.0007959891899174815
2019-03-11,-0.02501858280204826,,,,0.004236245903925295
2019-03-12,-0.03400543601853019,,,,-0.0009795713464057637
2019-03-13,-0.029470728305638932,,,,0.0004251243131071364
2019-03-14,-0.0368045851441518,,,,-0.009449441654953816
2019-03-15,-0.032375791449577696,,,,0.0007997624777335011
2019-03-18,-0.03091478991678656,,,,-0.000679844183948286
2019-03-19,-0.03495382124067145,,,,-0.006950297627479299
2019-03-20,-0.030272774546427378,,,,0.001547803820276264
2019-03-21,-0.019909296091744508,,,,0.007380764606765539
2019-03-22,-0.0007556952460441302,,,,0.023241472699732493
2019-03-25,-0.022457877806828952,,,,-0.00593546741020981
2019-03-26,-0.015663024849893514,,,,-0.00042959425803121287
2019-03-27,-0.013310834464855995,,,,-0.0009979322824177211
2019-03-28,-0.010422809465515728,,,,-0.001376016952787898
2019-03-29,-0.0060731209172419365,,,,4.036398236534344e-05
2019-04-01,-7.958753336104185e-05,,,,0.0033201769669897047
2019-04-02,-0.0060686726179104145,,,,-0.0028871095710177874
2019-04-03,-0.002591764847471839,,,,-0.0016739647403751085
2019-04-04,-0.002091355152154001,,,,-0.004147563909446733
2019-04-05,-0.004651017888654546,,,,-0.006270072120865999
2019-04-08,-0.003635270585002237,,,,-0.0007959944808168806
2019-04-09,-0.005774033946262178,,,,-0.005519078902137389
2019-04-10,-0.0042986878827479535,,,,0.0004041796529037217
2019-04-11,-0.0031311175180065015,,,,-0.0012445960451234334
2019-04-12,0.0014770858958604027,,,,0.001307024802607748
2019-04-15,0.0009148347521925337,,,,-0.0007651788297587253
2019-04-16,0.0037833579088206587,,,,-0.0007408996220402975
2019-04-17,0.007583229326330085,,,,0.0003313241562431374
2019-04-18,0.009004954628204928,,,,-0.0015887799230889232
2019-04-22,0.00530062579267801,,,,-0.006600902315599844
2019-04-23,-0.02120057981574372,,,,-0.028843175190315096
2019-04-24,-0.024142429975158516,,,,0.004621552840866239
2019-04-25,-0.023742815248151,,,,0.000448815597791169
2019-04-26,-0.025450211788672558,,,,-0.002710041304591723
2019-04-29,-0.024813734415759764,,,,0.0010565479648631249
2019-04-30,-0.023930226663591528,,,,-0.001285473272224627
2019-05-01,-0.024083857858299952,,,,-0.0024828741594994513
2019-05-02,-0.025751766424168397,,,,0.0012627148557925183
2019-05-03,-0.016117547997391915,,,,0.0072868082202714665
2019-05-06,-0.019731099835089888,,,,0.0010739786290938913
2019-05-07,0.0032914001386544767,,,,0.020343700222897346
2019-05-08,-0.016203111795002154,,,,-0.0037654475469647147
2019-05-09,-0.014213274888469754,,,,-0.004134426433489921
2019-05-10,-0.010760315411858914,,,,-0.0010993294286729405
2019-05-13,0.02604449109079157,,,,0.03401629246189232
2019-05-14,-0.010241483215867792,,,,-0.0031230425681495477
2019-05-15,-0.00823380819392433,,,,-0.002161757853641394
2019-05-16,-0.0013971411422025737,,,,0.0008406098602987688
2019-05-17,-0.0004988914986843174,,,,-0.0015830100135666991
2019-05-20,0.0025314178015232724,,,,-0.0008272246540854122
2019-05-21,0.00833712320707608,,,,0.0023180592342321726
2019-05-22,0.0036658573348899437,,,,-0.006197888561537551
2019-05-23,0.012465681242834342,,,,0.004041335844520683
2019-05-24,0.008374879943249341,,,,-0.001029331085094315
2019-05-28,0.012801511681717725,,,,-0.000853627909469884
2019-05-29,0.011890968469789126,,,,-0.0011126412220065773
2019-05-30,0.01410947231419521,,,,-0.00028463520323446234
2019-05-31,0.02174593364412941,,,,0.0031788940022211554
2019-06-03,0.014879734216187213,,,,-0.0011991747119414475
2019-06-04,0.035555978540658006,,,,0.016034064544488913
2019-06-05,0.01855624750053106,,,,0.001388838970415307
2019-06-06,0.01220207476194346,,,,-0.009568141742025943
2019-06-07,0.018577771962200146,,,,0.0031951925808023363
2019-06-10,0.0183294391799661,,,,-0.0003893090772802421
2019-06-11,0.020945856813521402,,,,-0.0010324133760924448
2019-06-12,-0.002544528649234379,,,,-0.027889116137157527
2019-06-13,-0.0008303429780260052,,,,0.0008301270450367382
2019-06-14,0.0014235225390819006,,,,0.0019357059435402002
2019-06-17,0.0018432863494891594,,,,-0.0013736870452566996
2019-06-18,0.007858631178035924,,,,0.003862027393220391
2019-06-19,0.002221574881470789,,,,-0.0022932512500940805
2019-06-20,0.006233075913847724,,,,0.0012494281687199793
2019-06-21,0.003941678279054062,,,,5.92082802471916e-05
2019-06-24,-0.001872486137307075,,,,-0.008945808104721828
2019-06-25,0.00869129872034867,,,,0.008563569888930367
2019-06-26,0.00034053318797500065,,,,-0.005309508391621906
2019-06-27,-8.929039957925045e-05,,,,-0.0030105653088116774
2019-06-28,0.0030595961513231185,,,,0.0016379466734439824
2019-07-01,-0.008836898869061027,,,,-0.012786580583221102
2019-07-02,-0.013160122695356519,,,,-9.64770777410473e-06
2019-07-03,-0.030660402095585168,,,,-0.018652300380070444
2019-07-05,-0.032643514074220184,,,,0.0025878240803757085
2019-07-08,-0.025622275765291108,,,,0.006417871514342324
2019-07-09,-0.029211070900312858,,,,-0.0035762315537759826
2019-07-10,-0.025915834883006222,,,,0.0012426285144061106
2019-07-11,-0.024683162434712913,,,,0.00010190475002608279
2019-07-12,-0.022625936982541645,,,,-0.0004216353378802967
2019-07-15,-0.021118075626676586,,,,0.0001465791795879079
2019-07-16,-0.016685523226018198,,,,0.0013785868869976292
2019-07-17,-0.009110388846926748,,,,0.005173444598483637
2019-07-18,-0.015758341788649766,,,,-0.006756960577321017
2019-07-19,-0.010615752091370778,,,,0.00308332460991953
2019-07-22,-0.016122659577594317,,,,-0.006477087270484502
2019-07-23,-0.010931433659096601,,,,0.002897744301273514
2019-07-24,-0.011819403530621483,,,,0.00015713102147144054
2019-07-25,-0.018021975757447364,,,,-0.007889244067830356
2019-07-26,-0.0156434620814926,,,,0.0016075320884065963
2019-07-29,-0.01585257088948451,,,,0.0003687023270934342
2019-07-30,-0.013236806381331734,,,,-0.0005195173723096108
2019-07-31,-0.005460239085677623,,,,0.004779445880483846
2019-08-01,-0.007789864942005384,,,,0.0036157130719700614
2019-08-02,-0.012896531719893703,,,,-0.003936962701947225
2019-08-05,0.03370573328600958,,,,0.04651710717858809
2019-08-06,-0.008995680897034064,,,,0.004053580825824271
2019-08-07,-0.014060228237483957,,,,-0.006653700236839394
2019-08-08,0.006857993799058659,,,,0.011352895312059824
2019-08-09,-0.005730524297864997,,,,-0.004187688063386652
2019-08-12,9.237258036653984e-05,,,,-0.000181054130893199
2019-08-13,0.008836125147600266,,,,0.008153170018519701
2019-08-14,0.02941666399592749,,,,0.023175113409762332
2019-08-15,-0.0020909134022792653,,,,-0.005170952763288744
2019-08-16,0.011291181657932858,,,,0.0033613148722387576
2019-08-19,0.013610019233787324,,,,0.000862889210075185
2019-08-20,0.015112444726552016,,,,-0.00198701129394116
2019-08-21,0.019374546551365557,,,,-0.0013510244775970792
2019-08-22,0.021675887619824974,,,,-0.0024122748261424243
2019-08-23,0.04374761882802025,,,,0.015528571072454783
2019-08-26,0.025596593987038313,,,,0.00037215704756013435
2019-08-27,0.027448462820139796,,,,-0.0018463827589625115
2019-08-28,0.03536262029556014,,,,0.0010451308509941692
2019-08-29,0.04229076107825963,,,,0.001991854840935503
2019-08-30,0.04013162689612734,,,,-0.0020966539720790323
2019-09-03,0.045503543749131375,,,,-0.00026650359365609777
2019-09-04,0.02548953271475493,,,,-0.023699183703647653
2019-09-05,0.02504018896824281,,,,0.0029780794340000527
2019-09-06,0.023906066285290517,,,,0.0033541310361297483
2019-09-09,0.01932309224529921,,,,-0.007475758788417719
2019-09-10,0.02295283221897762,,,,0.0015012299164226806
2019-09-11,0.02317153803535618,,,,-0.0023959218162345752
2019-09-12,0.01987002848692712,,,,-0.0031574596652393094
2019-09-13,-0.014169914427707903,,,,-0.035238204331943385
2019-09-16,-0.00784726476593503,,,,0.008586997312534483
2019-09-17,-0.010169518685121365,,,,-0.0010581642109231404
2019-09-18,-0.010542981894303527,,,,0.0003102839057639306
2019-09-19,-0.009895694117525944,,,,0.0003094917532034114
2019-09-20,-0.0057702826254582285,,,,0.0029878139793156344
2019-09-23,-0.002771163441482122,,,,0.002792070708930644
2019-09-24,-0.03530336732436237,,,,-0.034412428861568534
2019-09-25,-0.03929363394583138,,,,0.0017272891306904237
2019-09-26,-0.038527372150594014,,,,0.0041914058763428685
2019-09-27,-0.03352032907070418,,,,0.005583551145568674
2019-09-30,-0.040148657272248575,,,,-0.0058556690667267985
2019-10-01,-0.02664695043307201,,,,0.013625492948130105
2019-10-02,-0.014491985489707607,,,,0.01801026810184582
2019-10-03,-0.03235275499881936,,,,-0.004981385875830038
2019-10-04,-0.030640778985113734,,,,0.00039454640400798935
2019-10-07,-0.03526712665790191,,,,0.00026787899331806586
2019-10-08,-0.02027646868836501,,,,0.011464190971843535
2019-10-09,-0.02314310396073435,,,,0.004451822002211878
2019-10-10,-0.023351306455060783,,,,-0.001904609718048178
2019-10-11,-0.016017600414326066,,,,0.0038410063375994286
2019-10-14,-0.016950346981000647,,,,-0.0014290045396264106
2019-10-15,-0.00801770602088267,,,,0.003481238851797158
2019-10-16,-0.008924440844563897,,,,-0.0014244133273411397
2019-10-17,-0.004210925871595578,,,,-0.0005647909115791272
2019-10-18,0.00043556794986565617,,,,2.28355361318322e-05
2019-10-21,0.004601317916648001,,,,0.00029385366088782727
2019-10-22,0.006618681059405079,,,,-0.00020050518118558402
2019-10-23,0.007228132150886385,,,,-0.0035558220707974098
2019-10-24,0.00940013025618297,,,,-0.0016053729051839771
2019-10-25,0.013319211365572153,,,,9.742232727691369e-05
2019-10-28,0.015086928810925868,,,,-0.0010768284769614722
2019-10-29,0.016229391533059384,,,,-0.0005584754767863354
2019-10-30,0.01134739295864029,,,,-0.008571981735157524
2019-10-31,-0.006145736934977025,,,,-0.019466327577370143
2019-11-01,-0.00245213749512789,,,,0.0037924848127885297
2019-11-04,-0.012508172441023396,,,,-0.00532833877854523
2019-11-05,-0.012238199031995467,,,,0.0002266810501050931
2019-11-06,-0.0332864571819208,,,,-0.02276052165827587
2019-11-07,-0.033925390048815035,,,,-0.0003169905625140107
2019-11-08,-0.03332367297012427,,,,0.0014620765723167561
2019-11-11,-0.03550121467654123,,,,-0.002595076561953208
2019-11-12,-0.033777823538960354,,,,0.000841342595750777
2019-11-13,-0.03797055300403163,,,,-0.005810703482657616
2019-11-14,-0.03640218754849682,,,,5.7235539429087434e-05
2019-11-15,-0.030695848792448542,,,,0.004112236096038752
2019-11-18,-0.037184136230987756,,,,-0.004512106683611926
2019-11-19,-0.03661636104856347,,,,-0.0017182805296634684
2019-11-20,-0.033378916688048606,,,,0.0008637751457596377
2019-11-21,-0.030898218315717048,,,,0.0011325250156480476
2019-11-22,-0.028583325306338073,,,,-0.0003764202640816061
2019-11-25,-0.023051022710870277,,,,0.002886653071085439
2019-11-26,-0.028083282173690216,,,,-0.0029214265060363218
2019-11-27,-0.025748270140537433,,,,-0.0006607775289712778
2019-11-29,-0.02207294198336638,,,,0.0020885975539928978
2019-12-02,-0.012547186456327103,,,,0.006967798054737365
2019-12-03,-0.01815707356297891,,,,-0.003473818368925019
2019-12-04,-0.017944152363242427,,,,-0.0002423653999391595
2019-12-05,-0.018996349781913544,,,,-0.002283045616283813
2019-12-06,-0.010751385290845086,,,,0.004155395839551795
2019-12-09,-0.014676130036264279,,,,-0.0012986590395535902
2019-12-10,-0.012807351776099193,,,,-0.00215287930587936
2019-12-11,-0.010589440859132881,,,,-0.0022894672036105485
2019-12-12,-0.004169576642030409,,,,0.0028434036793919537
2019-12-13,-0.008458059940189944,,,,-0.00215605753305792
2019-12-16,-0.0034784105803502136,,,,0.0004418302684479486
2019-12-17,-0.007872930438327319,,,,-0.0047415916300433125
2019-12-18,-0.005201408946481356,,,,-0.001474918861294472
2019-12-19,-0.0022217996408069457,,,,-0.0009579624408770776
2019-12-20,-0.003014744064778349,,,,-0.00306105195876874
2019-12-23,-0.0034319394215110988,,,,-0.002177403454375268
2019-12-24,-0.0010085442667943229,,,,-0.0008977726783654799
2019-12-26,-0.000633553220336508,,,,-0.0031583828966180727
2019-12-27,-0.0010240552325187363,,,,-0.000734554431534154
2019-12-30,0.004334875441586214,,,,0.0019819069467156836
2019-12-31,0.0014314866365289364,,,,-0.0033919733108414146
2020-01-02,-0.0012732645578197171,,,,-0.005519991758999046
2020-01-03,-0.006480084014888116,,,,0.0007545131304370761
2020-01-06,-0.010804845007177391,,,,-0.0021017815047900262
2020-01-07,-0.007699491504206901,,,,0.0011743010273391336
2020-01-08,-0.0096620250503225,,,,-0.004845291675680652
2020-01-09,-0.010169547050105157,,,,-0.0009816360499495524
2020-01-10,-0.010821436844966878,,,,0.0004697671234543399
2020-01-13,-0.007224507125989002,,,,0.0008479146682903865
2020-01-14,-0.012027175310654004,,,,-0.004054113304363574
2020-01-15,-0.0098763485633145,,,,-0.0011180403701476355
2020-01-16,-0.006490176294525668,,,,0.00047323112269419265
2020-01-17,-0.010916514041932043,,,,-0.001327465304050493
2020-01-21,-0.008293323445618214,,,,-9.408225028365025e-05
2020-01-22,-0.006404257947861605,,,,-0.001494358684632588
2020-01-23,-0.004644896906818824,,,,-0.0018611733852420126
2020-01-24,0.0063643245812610855,,,,0.007714618758309949
2020-01-27,0.020539397754198344,,,,0.01780749394335593
2020-01-28,0.005207929491025845,,,,0.00047174875229880064
2020-01-29,0.00011918769418307884,,,,-0.003899475560187965
2020-01-30,0.001216583989753342,,,,-0.005111526966808735
2020-01-31,0.023109315048136195,,,,0.017687367784430752
2020-02-03,0.0009004761805678774,,,,-0.005223010672296788
2020-02-04,0.008698921623863487,,,,0.004966170965254327
2020-02-05,0.0030614044123476736,,,,0.001703148981850866
2020-02-06,-0.0013748422559143048,,,,-0.0036732220652503367
2020-02-07,0.003444697074777958,,,,-0.0005897159500246052
2020-02-10,0.006092712494137231,,,,-0.0014263740547070802
2020-02-11,0.005860688560490351,,,,-0.002215076157270457
2020-02-12,0.009341039708044216,,,,-0.0012880997960286467
2020-02-13,0.010418813219865,,,,-0.0010633994259362511
2020-02-14,0.014041436940845184,,,,-0.0008601918332614977
2020-02-18,0.015661503205219043,,,,-0.0025782879289862337
2020-02-19,0.019216117892262657,,,,1.572372617833495e-05
2020-02-20,0.02187035007537276,,,,0.00030253200239102607
2020-02-21,0.02958455092923014,,,,0.004998034137775137
2020-02-24,0.06885220164636564,,,,0.042318372898417084
2020-02-25,0.036237555867479704,,,,0.019625709952381692
2020-02-26,-0.003358520266666609,,,,-0.013481617832629827
2020-02-27,0.04872370249628297,,,,0.041882770115492324
2020-02-28,-0.015774277906086598,,,,-0.008450400473757225
2020-03-02,0.040012404587562944,,,,0.04343258483687762
2020-03-03,0.007183058275530785,,,,0.00048709114380524055
2020-03-04,0.030262566342757313,,,,0.028104090171540752
2020-03-05,0.011233501515704958,,,,0.002907449932520678
2020-03-06,-0.005759282785586073,,,,-0.009357044547462445
2020-03-09,0.08497779222529256,,,,0.08227498672932843
2020-03-10,0.01815150358236206,,,,0.033834605224134395
2020-03-11,0.010747462276214592,,,,0.003717947749290018
2020-03-12,0.07614844799071707,,,,0.07491452959854095
2020-03-13,0.04212403003304166,,,,0.06281466505625599
2020-03-16,0.0738764802283941,,,,0.060655120572382426
2020-03-17,-0.007802943650385807,,,,-0.004120639591015052
2020-03-18,9.969147326316374e-05,,,,-0.02329869294927167
2020-03-19,-0.001617476504054527,,,,-0.02218590935811937
2020-03-20,0.027305258581300618,,,,-0.006980657725280448
2020-03-23,0.032145818733119724,,,,-0.005786490226296737
2020-03-24,0.12510565541462293,,,,0.07327599746423386
2020-03-25,0.0778788920778134,,,,-0.013786396935092537
2020-03-26,0.13085266884222813,,,,0.01789470715205821
2020-03-27,0.11730695907271038,,,,-0.02037682559494458
2020-03-30,0.14282846825879614,,,,0.0028983213501589944
2020-03-31,0.14025269725536593,,,,-0.02062699793355549
2020-04-01,0.1681504475680512,,,,0.008227109597672255
2020-04-02,0.15858401745216422,,,,-0.008734620785054381
2020-04-03,0.17200912837908844,,,,0.0008262340668747647
2020-04-06,0.2270871639111629,,,,0.04117066241762113
2020-04-07,0.16198548065955154,,,,-0.0421916739741236
2020-04-08,0.17356751774839585,,,,-0.0014363501364207387
2020-04-09,0.16760866712894285,,,,-0.0045406976224954265
2020-04-13,0.10578863344371181,,,,-0.06677288752331001
2020-04-14,0.08068844209458748,,,,-0.016672040211777484
2020-04-15,-0.03826830428917216,,,,-0.09769817613020282
2020-04-16,-0.04645521775514294,,,,0.029769642837437216
2020-04-17,-0.06097989793971392,,,,0.010610585257440852
2020-04-20,-0.04384521151352572,,,,0.04653121389019965
2020-04-21,-0.04294182216497722,,,,0.014424574096411513
2020-04-22,-0.04996222191965316,,,,0.01024938827083599
2020-04-23,-0.11425092386753077,,,,-0.053997403961369206
2020-04-24,-0.09690066596402352,,,,0.03360045551608043
2020-04-27,-0.11868628422884536,,,,-0.0075736046090789655
2020-04-28,-0.12245075863320426,,,,0.012758838677296935
2020-04-29,-0.11101085895763702,,,,0.022927731029290743
2020-04-30,-0.10846863033228177,,,,0.018848224913482425
2020-05-01,-0.1208852630285494,,,,-0.007731029312063764
2020-05-04,-0.12151687294701802,,,,0.015731228930481733
2020-05-05,-0.11394001481192634,,,,0.010496647132758385
2020-05-06,-0.16675354120844776,,,,-0.04958925175417189
2020-05-07,-0.1520732823904708,,,,0.026503443836035145
2020-05-08,-0.15614085424024748,,,,0.0045811437917819275
2020-05-11,-0.15081000390102078,,,,0.015226539784299664
2020-05-12,-0.12953099877695923,,,,0.02299025490259149
2020-05-13,-0.1345035638490032,,,,-0.0007373847885742135
2020-05-14,-0.1359581608778465,,,,0.0017936623882551794
2020-05-15,-0.12635855001528928,,,,0.009476578254850931
2020-05-18,-0.11051477717469843,,,,0.01259051100708497
2020-05-19,-0.12206832990673444,,,,0.001344596310144608
2020-05-20,-0.13536722005999546,,,,-0.01645187197083242
2020-05-21,-0.1358709987445592,,,,0.0030990045415089096
2020-05-22,-0.12563699399787465,,,,0.0088501052587793
2020-05-26,-0.11549380068293805,,,,0.006603570647662038
2020-05-27,-0.10774136024644504,,,,0.006313749585605294
2020-05-28,-0.10296383583824534,,,,0.003677411856399637
2020-05-29,-0.10778448209000674,,,,-0.010994437009792246
2020-06-01,-0.10184215454079226,,,,0.00247287342543967
2020-06-02,-0.11952296557586511,,,,-0.021247874341119827
2020-06-03,-0.10924735960365697,,,,0.011525908540786778
2020-06-04,-0.10369900661688364,,,,0.007501955990571713
2020-06-05,-0.08570424240020419,,,,0.013923145994027691
2020-06-08,-0.0936316371143329,,,,0.002217972957471892
2020-06-09,-0.08757812087867298,,,,0.002305473736868624
2020-06-10,-0.07769818510502899,,,,0.004157285748694395
2020-06-11,0.015231834194464222,,,,0.08663400920026146
2020-06-12,-0.06969729075751757,,,,-0.019308649010215728
2020-06-15,-0.06282470953295566,,,,-0.007931512284459152
2020-06-16,-0.049155942855797774,,,,0.0008141752601739105
2020-06-17,-0.06167640794282392,,,,-0.016870243227769366
2020-06-18,-0.05573750592199611,,,,-0.001244398804690794
2020-06-19,-0.04895542613704662,,,,-0.0005061452871316652
2020-06-22,-0.04179926536274842,,,,0.000986296755592142
2020-06-23,-0.03341374100924294,,,,0.0024496182559620716
2020-06-24,-0.009564556078235531,,,,0.016939551960905797
2020-06-25,-0.02030184178447797,,,,-0.0031223914836608913
2020-06-26,-0.0011821799984359505,,,,0.01279002583795058
2020-06-29,-0.003113129265420178,,,,0.0024385878858274035
2020-06-30,0.003414085718254245,,,,0.0015467463847164686
2020-07-01,0.007785125986446206,,,,-0.001071204344744059
2020-07-02,0.012389662105737609,,,,-0.002845873365454221
2020-07-06,0.024512086288471735,,,,0.005714894816242655
2020-07-07,0.015245742845679255,,,,-0.010064073953958808
2020-07-08,0.018490893170562628,,,,0.0009892915433764027
2020-07-09,0.02451918448844015,,,,0.0026858715248302967
2020-07-10,0.033356146026465416,,,,0.0047956460961768865
2020-07-13,-0.05530770895183612,,,,-0.09077317320536746
2020-07-14,-0.04941685799284781,,,,0.017131695220015314
2020-07-15,-0.047253516475562085,,,,0.012914744521129146
2020-07-16,-0.05135167197903048,,,,0.0010015880405524202
2020-07-17,-0.0455127473455435,,,,0.006984359462812645
2020-07-20,-0.03756202397096178,,,,0.005926798295139674
2020-07-21,-0.03515400036553701,,,,0.0019035411032747307
2020-07-22,-0.02880378975644929,,,,0.003794011851190937
2020-07-23,-0.017089124571432246,,,,0.009896970848991465
2020-07-24,-0.04112339482611124,,,,-0.022711590472859644
2020-07-27,-0.038081477446111484,,,,0.004414605144772987
2020-07-28,-0.06061254002080682,,,,-0.021188255408940343
2020-07-29,-0.05841526591967369,,,,0.006337069072371276
2020-07-30,-0.06128189915683349,,,,0.0042915564800974915
2020-07-31,-0.05547476452379041,,,,0.005894549680528466
2020-08-03,-0.05178167683050036,,,,0.004546018905275978
2020-08-04,-0.056450668615459165,,,,-0.005634793615381967
2020-08-05,-0.05914766859930698,,,,-0.00411309517492163
2020-08-06,-0.05592092451914696,,,,0.0034966210492865107
2020-08-07,-0.05639281573162938,,,,-0.0004994401473254889
2020-08-10,-0.0543191261787713,,,,-7.641472672334504e-05
2020-08-11,-0.05025805069734744,,,,0.001970425834421516
2020-08-12,-0.047523545939684136,,,,0.002966886212981079
2020-08-13,-0.05344193675807092,,,,-0.0003569365545396802
2020-08-14,-0.05015054029305288,,,,-0.00041580293178364314
2020-08-17,-0.045323057619262086,,,,0.0010527939182253254
2020-08-18,-0.04320036392702124,,,,-0.001213205334054293
2020-08-19,-0.036731471828038056,,,,0.0030939959683902035
2020-08-20,-0.034078652471426704,,,,-0.0005266840794829752
2020-08-21,-0.04242437639579781,,,,-0.01188008429480275
2020-08-24,-0.04108517006685801,,,,-0.00026952841187348475
2020-08-25,-0.0439950254540222,,,,0.00040918492928612715
2020-08-26,-0.044160740575989385,,,,-0.002358971294014814
2020-08-27,-0.05135129458903272,,,,-0.004348809321833652
2020-08-28,-0.05081586133990436,,,,-0.002031478674612189
2020-08-31,-0.04685755673305249,,,,0.0036854619947878225
2020-09-01,-0.04191704521769701,,,,0.002156939108831607
2020-09-02,-0.035096143856949535,,,,0.008008473599375829
2020-09-03,0.027228679551138973,,,,0.06872977680367673
2020-09-04,-0.023999273442396385,,,,-0.00948507016630068
